countyTract,Offender Density,% under 18,% bachelor's,% female-headed HH,% household sizes > 4,median income,% w/o health ins.,poverty rate,% receiving food stamps
510103700,0.000722804,0.153299091,0.198387097,0.180232558,0.041221374,55033,0.104714065,0.083483918,0
510103800,0.001233046,0.173867505,0.177978168,0.128297362,0.047244094,65313,0.04285341,0.030826141,0
510104200,0.001634877,0.119376654,0.291123526,0.257062147,0.033459255,43919,0.11014885,0.13541963,0.006670087
510104500,0.001673173,0.116468039,0.334205607,0.211678832,0.02955665,41976,0.082026538,0.055296857,0
510105198,0,0.110020214,0.271472393,0.219135802,0.03153888,55224,0.064768286,0.232178548,0.004501608
510105200,0.003160806,0.133084112,0.223668639,0.428057554,0.036262204,43083,0.114778144,0.197945476,0.008124077
510105300,0.007326007,0.208352247,0.090909091,0.806794055,0.066231343,16964,0.201257862,0.47985348,0.041889483
510105400,0.002461034,0.34822497,0.212977099,0.603614458,0.175381264,28750,0.265817584,0.482260726,0.054794521
510105500,0.00183621,0.267967146,0.247466787,0.424398625,0.142857143,31583,0.156212545,0.168564084,0.033613445
510106100,0.004916018,0.291306139,0.060842434,0.963362069,0.144373673,22208,0.278412181,0.329711659,0.071080818
510106200,0.008818342,0.370540852,0.184113624,0.753684211,0.146507666,14844,0.242288278,0.519106408,0.107828656
510106300,0.007667032,0.279755849,0.21685201,0.946969697,0.117797695,20298,0.208240535,0.30449069,0.032653061
510106400,0.006045949,0.236204013,0.201415351,1,0.109251969,26422,0.271667314,0.408980583,0.014427412
510106500,0.00339213,0.218855219,0.061329305,0.908730159,0.123766816,23343,0.176258993,0.281669691,0.074958814
510106600,0.008153477,0.29220415,0.099728261,0.879907621,0.162121212,16996,0.295685894,0.482494005,0.040914561
510106700,0.003571429,0.273399716,0.197195443,0.54556962,0.118538939,20938,0.275066548,0.436102677,0.084980237
510107200,0.007866273,0.299552906,0.191284663,0.785714286,0.162886598,27768,0.234408602,0.41774676,0.031331593
510107300,0.003665831,0.247641983,0.139229025,0.598984772,0.13423913,31743,0.140881764,0.254905847,0.032159265
510107400,0.00616991,0.302725968,0.213612565,0.673469388,0.195488722,28112,0.1695231,0.25676317,0.057387057
510107500,0.006149116,0.236444117,0.163797115,0.474626866,0.129770992,26102,0.232871126,0.294388932,0.03718593
510107600,0.006404099,0.244494382,0.12094193,0.809075342,0.111948332,27882,0.211807872,0.39545309,0.029467681
510108100,0.008106355,0.2724067,0.064573592,0.790794979,0.153344209,38915,0.225301598,0.205252918,0.034195163
510108200,0.003503309,0.209414381,0.172502334,0.346938776,0.084315503,44196,0.166888004,0.126822802,0.015355086
510108300,0.003543307,0.270401412,0.082347973,0.818018018,0.134090909,31346,0.157480315,0.376771654,0.112394958
510109600,0.003280343,0.258745476,0.058714748,0.834597876,0.121096725,26292,0.220223627,0.357052738,0.044649185
510109700,0.00578428,0.289505428,0.155833777,0.826629681,0.132890365,23078,0.181461676,0.429738006,0.160930233
510110100,0.004501385,0.257037534,0.198272477,0.937212864,0.126172208,21548,0.235249334,0.378116343,0.076007326
510110200,0.005268357,0.274679729,0.084640989,0.697347894,0.122789784,25384,0.253814663,0.326173166,0.101928375
510110300,0.004186795,0.258960934,0.13022113,0.875177305,0.103896104,25094,0.214887167,0.32979066,0.044198895
510110400,0.003624502,0.263883419,0.162790698,0.696480938,0.12893401,27371,0.20722135,0.314244291,0.079079079
79960100,0.001448226,0.265065913,0.094323637,0.098081023,0.101204819,35811,0.177268475,0.144774688,0.003070624
79960200,0.001009897,0.25599233,0.133626522,0.191653787,0.109571788,42011,0.266698935,0.079372624,0.020725389
99700110,0.001404315,0.251466367,0.104888313,0.055831951,0.102102102,71729,0.044331686,0.039193157,0
99700113,0.001517911,0.250069852,0.151437372,0.119668246,0.106840892,71319,0.047646887,0.074954296,0.042589438
99700107,0.002499107,0.23977433,0.155814998,0.12455516,0.08973173,56042,0.133530184,0.033559443,0.00994575
99700604,0.002506266,0.251509054,0.077728776,0.113692946,0.122206372,72790,0.076680119,0.061735061,0.018353175
99701102,0.004348553,0.226519337,0.130921895,0.155444722,0.101763908,56717,0.158536585,0.092255892,0.011439466
99701101,0.003080082,0.237852284,0.162266227,0.200549451,0.122679045,54600,0.081135903,0.028306742,0.032798834
99700603,0.000988794,0.274257426,0.120169851,0.12815534,0.133398247,74365,0.091791282,0.048304384,0
99701000,0.00240616,0.255540005,0.104790419,0.196326062,0.116634799,51458,0.089765101,0.08483972,0.021187801
99701200,0.003056027,0.245730874,0.140498442,0.270491803,0.083158337,41116,0.167446043,0.210679945,0.057167605
99700502,0.003145236,0.225739849,0.061094327,0.095623987,0.106159239,66338,0.075337468,0.10933028,0.012899897
99700304,0.002618884,0.232200308,0.099107143,0.110091743,0.094257855,56450,0.106614569,0.052195526,0.016248154
99700302,0.002659574,0.264033644,0.430785124,0.180428135,0.119417963,53902,0.100775194,0.077158721,0.014773306
99701401,0.00390625,0.230474732,0.793517407,0.138043478,0.096049046,52356,0.120010368,0.084500123,0.007127584
99700109,0.001417494,0.301808176,0.523076923,0.133814547,0.138559924,76788,0.06043107,0.043296905,0.019211577
99700605,0.001831197,0.285412262,0.714937286,0.191828255,0.112781955,50183,0.129011553,0.139969935,0.066011236
99700601,0.002292451,0.250816697,0.386595986,0.395962733,0.0893186,37652,0.189735365,0.223677747,0.050840673
99700700,0.002535926,0.258657095,0.199367089,0.168874172,0.087941022,44701,0.057461407,0.096401028,0.044701155
99700900,0.002002403,0.247003745,0.574038462,0.307917889,0.072155412,38696,0.061481329,0.16614939,0.05876444
99701300,0.002339181,0.251114827,0.483723296,0.152354571,0.11348563,36607,0.12141347,0.213423609,0.049568966
99700303,0.001610306,0.229712859,0.404986777,0.183600713,0.09673913,58839,0.112161052,0.076271186,0.009708738
510110500,0.00652819,0.223431498,0.620402802,0.751412429,0.140264026,23125,0.285331547,0.392284866,0.035541195
510111100,0.005131495,0.227506427,0.597977244,0.326530612,0.106086957,27948,0.229982964,0.296547055,0.020797227
510111200,0.006032172,0.239028213,0.643024162,0.751173709,0.124735729,20227,0.125560538,0.378686327,0.154761905
510111300,0.008443908,0.215572716,0.745081019,0.852534562,0.078911565,15833,0.270873168,0.43305187,0.067307692
510111400,0.008230453,0.309799148,0.518308406,0.884745763,0.144262295,16654,0.14198783,0.31510876,0.052845528
510111500,0.00462963,0.271287129,0.409657081,0.860169492,0.168639053,29038,0.17382199,0.405555556,0.06918239
79960300,0.001081081,0.242532855,0.232808399,0.231625835,0.086870681,35902,0.099126472,0.08530594,0.017021277
79960400,0.001988511,0.214971751,0.309915296,0.114551084,0.068921506,32569,0.164050477,0.188882587,0.009657594
99700203,0.002008368,0.287427144,0.38331318,0.127113338,0.097222222,65753,0.122327791,0.120903379,0.012848914
99700111,0.00249004,0.214575927,0.477648202,0.358649789,0.074954296,42794,0.06917363,0.078685259,0.022753792
99700115,0.00075339,0.249249942,0.404315197,0.162222222,0.098197638,68417,0.084554679,0.05801105,0.015656909
99700117,0.002248876,0.264500837,0.347137122,0.091256831,0.110384615,59554,0.081955217,0.049925037,0.0088
99700504,0.002979357,0.24288641,0.432356058,0.193032015,0.107559926,56302,0.091301666,0.091201028,0.029815146
99700207,0.002664298,0.245695545,0.397236003,0.154481132,0.118849357,47339,0.165025286,0.089402013,0.018151815
99700119,0.001357466,0.234032634,0.528237307,0.095890411,0.098400984,54018,0.082060236,0.083723106,0.031877214
99700209,0.001806685,0.274791607,0.285809019,0.093533487,0.118464052,71047,0.087178036,0.133655881,0.012615643
99700211,0.001900057,0.25175889,0.214719123,0.163836164,0.094464195,62365,0.08444619,0.098777226,0.006027397
99700402,0.00115141,0.234318673,0.216550891,0.013663535,0.100921883,84135,0.077389197,0.012393493,0.00974026
99700802,0.001245951,0.262411348,0.332669323,0.326659642,0.09699202,60244,0.049889949,0.13001002,0.040856031
99701404,0.002270148,0.231131283,0.714035088,0.269035533,0.100785945,60051,0.112776831,0.087289433,0.011337868
99700114,0.002140411,0.254626533,0.425501433,0.121134021,0.104671792,57500,0.143383948,0.131207192,0.011070111
99700116,0.001747742,0.2912,0.316804408,0.12477396,0.112624886,54748,0.073386114,0.076720351,0.014388489
99700503,0.006694561,0.230093677,0.126588465,0.072829132,0.107305936,55813,0.161205074,0.087308229,0.01063022
99700206,0.00444919,0.283509036,0.139022052,0.371345029,0.129589633,46541,0.141020933,0.142730023,0.01829587
99700118,0.001390606,0.214857509,0.206110823,0.206055509,0.074386811,64421,0.087162964,0.042286609,0.013239875
99700208,0.004707934,0.235304228,0.22013034,0.43725943,0.077308817,43227,0.172222222,0.201708159,0.055411255
99700210,0.00388601,0.203160846,0.243764172,0.134560907,0.065102639,40496,0.145910096,0.104404145,0.007475561
99700401,0.007337954,0.235777497,0.249246534,0.207214121,0.101803374,65074,0.0448,0.098165902,0.02173913
99700801,0.002159439,0.254178779,0.236631444,0.129749104,0.091359136,51566,0.113541097,0.089292196,0.005853219
99701403,0.003040354,0.250765306,0.208776596,0.140567201,0.126680821,51985,0.130635246,0.125207297,0.01026393
510112100,0.000456934,0.096616103,0.109007165,0.32594235,0.022965351,39112,0.072662722,0.190764925,0.029795918
510112200,0.004029937,0.262925599,0.184087363,0.584466019,0.117647059,27543,0.163143631,0.265924552,0.046176046
510112300,0.005086072,0.320082816,0.147190294,0.921875,0.153601695,15227,0.248915187,0.408450704,0.097014925
510112400,0.001493652,0.055182699,0.190966266,0.107806691,0.010126582,45361,0.065361207,0.239378238,0.009661836
510113500,0.000505817,0.142428142,0.194544365,0.166666667,0.032643312,39694,0.097328244,0.061709661,0
510114200,0.002800467,0.15335734,0.16481775,0.306859206,0.034916768,44369,0.158560103,0.091948658,0.023401588
510114300,0.002137513,0.189061076,0.099450885,0.327217125,0.051171875,49836,0.069400038,0.084075525,0.004704038
510115100,0.003029538,0.191509214,0.25340818,0.492890995,0.083652269,35353,0.159767994,0.173066667,0.032376298
510115200,0.01295972,0.228961575,0.151796778,0.383507853,0.08790436,23009,0.307131537,0.388441331,0.025945145
510115300,0.005893536,0.248487293,0.110434783,0.357933579,0.109850438,44583,0.237701768,0.291793893,0.043172691
510115400,0.005798969,0.238308776,0.039688164,0.305379747,0.111553785,34817,0.24685222,0.221649485,0.039669421
510115500,0.005051416,0.28,0.204358354,0.695688226,0.117907801,32701,0.28636523,0.3341185,0.046274873
510115600,0.007746352,0.23678727,0.148309029,0.487158244,0.087319,24518,0.158352164,0.374328473,0.054694229
510115700,0.007389891,0.275021026,0.128320576,0.642857143,0.127941176,24269,0.317511225,0.325377644,0.031658637
510116100,0.016034985,0.200671961,0.048718671,0.601648352,0.070517126,25300,0.195989305,0.312827988,0.025
510116200,0.002888247,0.174797688,0.150910668,0.46989721,0.051683262,40865,0.177631579,0.135117057,0.046413502
510116400,0.004744224,0.303209978,0.211415062,0.781650071,0.16,23365,0.307138449,0.431724422,0.050288109
510116500,0.002807775,0.229188345,0.140045636,0.435336976,0.080856124,43558,0.23490099,0.161339093,0.039408867
510117100,0.006828057,0.106701366,0.273445022,0,0.01510574,39432,0.108442004,0.052762259,0.014985015
510117200,0.002265861,0.245008397,0.060673162,0.68296796,0.082363088,41676,0.17769131,0.245090634,0.010416667
510117400,0.00266489,0.187012987,0.011309524,0.449275362,0.060897436,48860,0.167765401,0.142127471,0.049839228
510118100,0.006481481,0.23489426,0.119975263,0.439189189,0.102996255,30313,0.250755287,0.197222222,0.047244094
510118400,0.003996004,0.005176877,0.023574561,0,0.002631579,8840,0.04820095,0.564044944,0.022900763
510118600,0.001207001,0.12014031,0.082995951,0.619369369,0.047337278,32500,0.105308219,0.278481013,0.03852459
510119200,0.004623514,0.145625367,0.090492958,0.288888889,0.043280182,65958,0.094594595,0.123316797,0
510119300,0.0015681,0.041437477,0.118268215,1,0.009855072,15151,0.132709,0.575648703,0.029567854
510120200,0.005714286,0.312352478,0.118510158,0.595505618,0.150115473,18056,0.227154047,0.43715847,0.03038674
510121100,0.004510309,0.132405976,0.156496997,0.824427481,0.027327935,21149,0.142085359,0.297680412,0.028017241
510121200,0.000667557,0.409862571,0.133020344,1,0.142408377,14042,0.098471986,0.605473965,0.084337349
510123100,0.004731422,0.25455088,0.170901562,0.427260813,0.080112439,34519,0.185371301,0.285833565,0.057884232
510123200,0.004215457,0.157093124,0.23696319,0.852589641,0.029482072,52131,0.120986505,0.234660422,0
510123300,0.006153846,0.153905646,0.268226002,0.433649289,0.035074627,43821,0.220604703,0.246153846,0
510124100,0.005116543,0.330964686,0.170491803,0.440982624,0.169604863,24421,0.26871242,0.348778104,0.038110574
510124200,0.009685941,0.310840362,0.281839623,0.356350185,0.134507606,23487,0.331357607,0.390372762,0.025641026
510124300,0.005345912,0.169913766,0.212412264,0.25,0.052564103,38194,0.242195202,0.180503145,0.043507363
510124600,0.003765465,0.306775068,0.307671082,0.61038961,0.117647059,23291,0.315388798,0.344809037,0.043580683
510125500,0.001964637,0.060311958,0.313595032,0.40776699,0.005461165,50187,0.084886128,0.255275347,0.043801653
510125600,0.018386962,0.056163384,0.195221843,0.354166667,0.00245098,45870,0.089770992,0.116172169,0
510125700,0.002074689,0.407930309,0.240595611,0.923144876,0.085549964,9777,0.229778805,0.613070539,0.058245083
510126600,0.005896958,0.296359018,0.148773006,0.557507987,0.114310646,20020,0.226585014,0.416146646,0.082464455
510101100,0.004139073,0.19,0.21602191,0.179577465,0.075652174,45530,0.162092938,0.109098749,0.03602812
510101200,0.001324065,0.183870968,0.122795558,0.165137615,0.059151009,58684,0.07027027,0.042370076,0.012448133
510101300,0.00241838,0.20295203,0.138126362,0.213043478,0.052294031,44403,0.128180737,0.154987835,0.0175
510126700,0.010476689,0.302861685,0.12295082,0.786435786,0.133466135,26316,0.288671024,0.418019906,0.035242291
510114102,0.000722369,0.189437984,0.266945925,0.275784753,0.054939759,51818,0.069047619,0.102335661,0.027430221
510119102,0.006500171,0.041082164,0.148611867,0,0.005367687,43060,0.073384447,0.246657284,0.005243838
510116302,0.022009569,0.262055205,0.190512048,0.563850688,0.121872478,22185,0.269716088,0.311096857,0.030546624
510116301,0.003313253,0.18672891,0.216962525,0.082332762,0.065524944,44176,0.133373385,0.261566374,0.014265335
510119101,0.002232974,0.042956656,0.15542328,0.777777778,0.006511123,18560,0.086265607,0.361369557,0.006185567
510114101,0.026536313,0.168652184,0.205833921,0.394520548,0.038546743,37730,0.145736434,0.156657356,0.035294118
510126800,0.004357298,0.150892374,0.293129263,0.156084656,0.051425377,46159,0.13022324,0.085035892,0.03125
510126900,0.002798671,0.241427432,0.283376623,0.528991971,0.109391676,31901,0.262602826,0.281158892,0.09042809
510127000,0.002017485,0.209716599,0.529391543,0.524475524,0.103975535,20975,0.25,0.422934649,0.067961165
93950100,0.000349284,0.210489264,0.264773599,0.071593533,0.058369099,31300,0.214442815,0.182012848,0.017568517
93950200,0.001372998,0.235925926,0.175102599,0.055793991,0.084086799,42344,0.121863799,0.131140153,0.002624672
93950300,0.000270051,0.227383016,0.329931973,0.39,0.088013412,26114,0.14993565,0.308711494,0.017834395
93950400,0.00068918,0.2323049,0.375113947,0.125760649,0.094091904,28368,0.187672493,0.216721158,0.091458806
153470100,0,0.187590786,0.381173594,0.171182266,0.063462436,32896,0.164753273,0.188370188,0.022576361
153470200,0,0.213091354,0.318623588,0.242584746,0.072159922,29451,0.199354144,0.140674063,0.033408834
510101400,0.004430125,0.2127266,0.069264069,0.207070707,0.063882064,40100,0.2597254,0.155457108,0.028645833
510101500,0.012600536,0.226807422,0.249341528,0.448179272,0.074344023,30266,0.216374269,0.239339752,0.062834225
510101800,0.009928638,0.238033635,0.084216726,0.344768439,0.114423852,27439,0.300455729,0.261734535,0.051181102
510102100,0.003563792,0.14028777,0.13876652,0.348258706,0.029150824,35475,0.13634758,0.105319914,0.03047619
510102200,0.00065083,0.170039814,0.176074573,0.212987013,0.043222683,57303,0.096920431,0.045883501,0.003836763
510127100,0.003398471,0.278424351,0.206576126,0.547169811,0.104638619,21422,0.190431955,0.285471538,0.097777778
510127200,0.004057824,0.131779141,0.084070796,0.075514874,0.037619048,43767,0.141785044,0.172467532,0
510127300,0.003012956,0.230565137,0.150394178,0.475336323,0.065733414,34110,0.209237446,0.192852742,0.04091214
510127400,0.000666963,0.335766423,0.307610242,0.696821516,0.10459433,15359,0.223183739,0.573810582,0.030484758
510127500,0.005405405,0.235136343,0.209270927,0.945454545,0.050632911,18438,0.212053571,0.411351351,0.036649215
510127600,0.001694341,0.095708552,0.114135782,0.571428571,0.013619696,42457,0.172892868,0.198361215,0.022062879
510102300,0.006752954,0.166305525,0.200504414,0.091872792,0.040632054,53277,0.135165451,0.027574564,0.012746234
510102400,0.002140411,0.204196933,0.21891638,0.328025478,0.069306931,39191,0.212049148,0.109589041,0.009345794
510102500,0.003844306,0.177267987,0.312961961,0.37721519,0.051198257,50862,0.197001034,0.105718405,0
510103100,0.00241838,0.155501667,0.286698235,0.075438596,0.030252101,47785,0.077277211,0.089480048,0.006436513
510103400,0.001551992,0.178861789,0.285609934,0.220812183,0.05199115,68750,0.08591467,0.061045008,0
510103600,0.002212389,0.172310008,0.414008755,0,0.043343653,41537,0.156338028,0.129056047,0.0352
3760800,0.000676704,0.228893374,0.188082902,0.188571429,0.10340197,61800,0.07866819,0.08806126,0.01867031
3760001,0.002432498,0.226838586,0.152524618,0.060767591,0.096633416,72353,0.059476802,0.062271953,0.01305483
3760301,0.000596374,0.275390839,0.155301537,0.114382239,0.116094987,75451,0.064837905,0.047624775,0.017992424
3760100,0.001919386,0.332354668,0.183859822,0.178111588,0.191699605,50950,0.087600247,0,0.031825796
3760500,0.001267427,0.244017526,0.174679487,0.23378213,0.122201493,64306,0.051166029,0.056140351,0.015947467
3760600,0.001068376,0.293527346,0.142857143,0.15189243,0.112440191,58940,0.082983193,0.051310044,0.006566946
3761001,0.00154185,0.228490525,0.193933366,0.056647399,0.113609467,69833,0.1351297,0.025419982,0
3761002,0.002176955,0.26825471,0.198150594,0.101499423,0.111864407,69333,0.102996537,0.058255452,0.042152466
3760302,0.003230791,0.267600105,0.131313131,0.090463215,0.110085227,67144,0.101799775,0.016153954,0.010277884
3760202,0.001430908,0.262364678,0.178958226,0.245629371,0.113038612,57045,0.100604491,0.055600981,0.056593407
3760004,0.004008746,0.282462494,0.136873802,0.208422555,0.146224146,46563,0.176877812,0.112244898,0.05698152
3760305,0.00068306,0.305253623,0.101727447,0.270497547,0.128552972,77847,0.045238634,0.119058501,0
3760904,0.002620373,0.264752288,0.108039403,0.25900277,0.101449275,44361,0.142433234,0.159036962,0
3760003,0.001463272,0.275193798,0.160287081,0.184743743,0.114791988,52909,0.20375895,0.081548841,0
3761400,0.001450326,0.279284369,0.111111111,0.272797527,0.10531545,50679,0.184345426,0.126736763,0.007893439
3761300,0.00272526,0.279253041,0.117738589,0.487741935,0.093093093,45456,0.119051739,0.14619469,0.029047416
83950400,0.00275672,0.171126528,0.196466809,0.210843373,0.053097345,33147,0.143783371,0.163215163,0.091458806
83950200,0.003661327,0.210028879,0.1936721,0.105504587,0.093464052,44922,0.134837497,0.123783032,0.002624672
83950600,0.005327484,0.214561607,0.156444736,0.251815981,0.069084629,37561,0.121250914,0.139521193,0.019952115
83950300,0.001080205,0.247413268,0.339013778,0.012600229,0.089449541,42886,0.151085142,0.123054332,0.017834395
83950500,0.00611465,0.237296621,0.243928194,0.474747475,0.076877587,26456,0.145213629,0.267787524,0
83950100,0.004104669,0.257306013,0.302631579,0.110948905,0.089700997,33750,0.173700732,0.158319328,0.017568517
185480100,0.00320627,0.211114138,0.281289775,0.10851419,0.087947883,28902,0.165073849,0.193224232,0.032162505
185480200,0.001520681,0.183943089,0.377693966,0.167464115,0.079340141,37235,0.131658291,0.124273033,0.025468525
185480300,0.00239726,0.201759899,0.29491696,0.189922481,0.08277901,32386,0.171512578,0.180876769,0.032724505
229490100,0.002598152,0.237958115,0.244205028,0.151436031,0.099674267,29154,0.141736543,0.19770175,0.031818182
229490200,0.0042337,0.258616288,0.200601805,0.13451512,0.104221636,33066,0.180731707,0.191209337,0.031559406
229490300,0.004299919,0.2642239,0.374594595,0.332089552,0.111425873,30117,0.179176289,0.277122413,0.056277056
229490400,0.008978328,0.268284045,0.329687158,0.264252696,0.095708155,26810,0.248320929,0.29400784,0.082155477
3761200,0.002583979,0.272156666,0.189237138,0.103325416,0.123580494,51304,0.140130588,0.068624903,0.014267185
3760400,0.000931749,0.214993246,0.206843606,0.030998852,0.092844471,101734,0.044373285,0.029659038,0.031960664
3760700,0.002115842,0.265687583,0.109843081,0.194630872,0.114164905,57179,0.120083901,0.071201694,0.028492008
3761100,0.003007867,0.236390031,0.109469443,0.188304094,0.087945879,61738,0.105275389,0.071777003,0.017699115
71800401,0.000375375,0.248426436,0.156513125,0.160811866,0.103856041,58794,0.084431138,0.091033405,0.009047366
71800800,0.004575163,0.228918813,0.15530086,0.095857988,0.111228814,58625,0.164838002,0.139900445,0.014237542
71800201,0.003666538,0.229653973,0.62786533,0.30234657,0.070213694,43097,0.044928654,0.068699344,0.035946297
71800300,0.001799949,0.240101659,0.300492611,0.166107383,0.090427294,44122,0.087875417,0.115280114,0.007453014
71800402,0.002227792,0.233164374,0.254034668,0.126328217,0.099043977,60057,0.061084941,0.092060811,0.021068473
71800500,0.002730375,0.2334398,0.175879397,0.159581023,0.102256186,47834,0.105771925,0.109735974,0.011681416
71800100,0.002722323,0.253028891,0.189522998,0.096119134,0.11509434,63700,0.113908607,0.085293446,0.016579974
71800701,0.001158581,0.24438971,0.082016232,0.2,0.101754386,48253,0.167545578,0.122285381,0
71800601,0.002138384,0.276111835,0.178780013,0.376131222,0.105405405,39784,0.095490716,0.141970396,0.048112816
71800602,0.003936508,0.264698881,0.247563757,0.119422572,0.104007634,48529,0.117101732,0.065626199,0.00557377
71800202,0.00107778,0.255391804,0.334062196,0.13277053,0.10351377,66588,0.067703109,0.027842644,0.009854528
71801000,0.002519526,0.227248536,0.285189718,0.258278146,0.097425191,48496,0.156234225,0.163483575,0.023762376
71800702,0.001141553,0.236133636,0.210840606,0.206989247,0.09645507,48672,0.173749143,0.083014537,0.015384615
71800902,0.0034354,0.255537387,0.379759863,0.220410628,0.101896616,38325,0.106980961,0.154516759,0.026789131
71801102,0.00413726,0.255506608,0.235768501,0.09284952,0.122934567,51775,0.053286853,0.107060923,0.010596026
71800901,0.00215208,0.262011531,0.176049463,0.0864,0.133156966,53259,0.190716448,0.093615495,0.032769556
71801101,0.005007967,0.256100291,0.30919674,0.123951538,0.104726101,28526,0.225385528,0.247894377,0.024640657
141470200,0.002849003,0.244120941,0.254941509,0.119426752,0.11166786,37813,0.161870504,0.093121993,0.033408834
141470500,0.008457711,0.14085319,0.206789162,0.232179226,0.050492611,32182,0.144442074,0.198695012,0.043395022
141470100,0.003668977,0.308633807,0.39149243,0.065108514,0.169393648,48075,0.378423871,0.138410396,0.022576361
141470300,0.005838848,0.223750905,0.364952083,0.346820809,0.078397213,30478,0.151493081,0.217697729,0.020858164
141470400,0.008502468,0.149278766,0.306752412,0.156424581,0.047447879,35957,0.177946768,0.252619325,0.0152207
9514502,0.000876232,0.162340519,0.332508251,0.232288037,0.055045872,55013,0.144392917,0.061869844,0.005243838
9511406,0.001921397,0.289478338,0.538815789,0.128712871,0.139099646,50131,0.193007492,0.060750132,0.027369488
9512501,0.003836668,0.238900029,0.29685586,0.342665174,0.092715232,37073,0.105218135,0.127986817,0.010450686
9512502,0.001843658,0.210435977,0.404825737,0.520618557,0.078282828,51458,0.159533074,0.075231481,0.007659574
9512600,0.003294893,0.223675605,0.45,0.008995502,0.076772616,46130,0.214768993,0.109495117,0.019533111
9512701,0.00259142,0.221667645,0.637487127,0.31875,0.088288946,53306,0.119603899,0.059598682,0.012396694
9514904,0.000467435,0.279066048,0.510037824,0.238345371,0.110771915,71587,0.105457464,0.087254596,0.005263158
9514903,0.000900495,0.26026805,0.341832325,0.047619048,0.120519159,79952,0.064277959,0.038140375,0
95300,0.001448016,0.308686289,0.194805195,0.579175705,0.098746082,23723,0.195960699,0.484093319,0.152431012
951000,0.004716981,0.329397141,0.403205531,0.54502924,0.147996729,19716,0.341171935,0.436320755,0.132958801
951100,0.001683502,0.033937975,0.358233259,0,0.000919963,28482,0.275675676,0.148318043,0.016333938
9513904,0.000307031,0.322957767,0.145001501,0.110275689,0.137961336,96780,0.038244514,0.022259748,0.006594442
9514002,0.005118362,0.205585264,0.093166175,0.051162791,0.092165899,66898,0.094761624,0.014075496,0.028099174
951800,0.01092437,0.315576534,0.456118665,0.109913793,0.210970464,27431,0.389218821,0.320253165,0.021574973
9514203,0.00073278,0.318237454,0.264852071,0.069044006,0.122597747,109630,0.027645137,0.034440645,0
9514204,0.000486973,0.247966971,0.32089241,0.355329949,0.083789881,74702,0.061387354,0.098407211,0.015898767
9514902,0.004102564,0.295242766,0.228439209,0.19047619,0.116556291,62031,0.134765625,0.104615385,0.046132972
953700,0.00443787,0.259920635,0.321605118,0.355769231,0.145320197,23917,0.345786273,0.33201581,0.020992366
9514905,0.001328904,0.270644096,0.231269244,0.08644222,0.123086344,90294,0.038204187,0.042081949,0.006002401
953800,0.001476887,0.274718769,0.227798054,0.774327122,0.156346749,25298,0.236582694,0.433693796,0.017160686
954300,0.005471956,0.150830258,0.133611691,0.908536585,0.022009569,23446,0.128375178,0.392066421,0.019160584
954400,0,0.041142857,0.180839612,0,0.006633499,54150,0.028230185,0.155133929,0
954600,0.001179245,0.163534586,0.404565968,0.532467532,0.035046729,49075,0.108066384,0.167903163,0.047332832
955100,0.001935484,0.168382798,0.183151326,0.307692308,0.064120055,26985,0.150738151,0.231111111,0.052631579
955200,0.001638002,0.225671141,0.150837989,0.725,0.083179298,13503,0.217770035,0.478296478,0.045045045
955300,0.016697588,0.270467836,0.2147923,0.31122449,0.135559921,21389,0.241813602,0.368274583,0
955400,0.009812667,0.239202658,0.169624573,0.518181818,0.11452514,24464,0.252261307,0.367528992,0.076530612
955500,0.003334921,0.291196388,0.266626723,0.883870968,0.121387283,16680,0.239696312,0.423487544,0.025641026
